gov Id 識別碼,Place ID,名稱,評分,評論數,分類標籤,地址,經度,緯度,營業狀態,營業時間,圖片資訊
C3_376470000A_000179,ChIJq5mgdv1FaTQR0kPt0TPug-8,老師傅鴨肉羹,3.6,331,"['restaurant', 'food', 'point_of_interest', 'establishment']",彰化縣鹿港鎮中山路317號,120.4329726,24.0572464,OPERATIONAL,{'open_now': True},AeeoHcL6AGiYSUh0ZDUrtQrb8dduSOJPCBnTYxj-Hoz9JTXAehGD3lhuS5BJuIUNGFxDpO1g-9nZQZKC_ITvjF5gOQl1fys7Oz0JdUPmsrkfQCKNkoXHETcEHWADMsJH058-e9oYNPrAZMG7_so2ZZXH-fjZcQazCHvt7-VbQ6IKU1Y7rkZMUFevn2ZgNnbVLbWl3VYbcep0XaVtXn0FrfbnS27mo0QEMa_FEerUdjyaWkUOdFCeR9zjxvNY927dHp-4xD8-pZQwXer9P3h78Bm28CVEt-MaDiLUlfDtP2j7qsdswLh2xwQGJGCjzJeRJ7hrHZ7VwZ87zs3o8826yWNAp9FJNeGwq8D4etfwgBAAnCUZsLvCu300LE7r78l9MsZW54xQWAaIEMdSK98nYz2qMb0EoCC7VQOGYOpsAv0x1kDxzZivTg2TyymCy99vZ_-357N5BdLcAamV_o8bF__qdquIfqU3e8O9mJEnINX27AEPurrR5xmWm7TQjLRy5wwbynIamDZ9hf-hc_pvtTb-hdxLEzO-4AClXsqBhDwMiHiHQ_RVjlLEGeoEy69Qs66jOcfNi-KHKLI30w
C3_376470000A_000182,ChIJH0wCXAdGaTQRi7qn2nr8Zbs,阿振肉包 振味珍,4.2,6917,"['restaurant', 'point_of_interest', 'food', 'establishment']",彰化縣鹿港鎮中山路71號,120.4362033,24.0520583,OPERATIONAL,{'open_now': True},AeeoHcLH40wUuanDIMWCme4OX9FpeOnyNSx4PagYcmq1uWXoY5iUlP6d3pS6q8mVGBqJgLF_oUW9Qi6fZOricZarPl8QIFsDfi1uEScBfnHqZD8WOFRt2IclNR8nc1aWOwCDz6_kDEszb0Jx2Dd8blwDgP7Y1P6B4kw_SXDr0koatwb-BxfUBqSGWbFjZY6PQhJecUwXQxmOGnHqaKEJ5mrnxb2qET3JJa5EU1P5eIU93MVFGe4yb6msao5cAQm9Ze6LPgijA84bGlFv8R1FBHKSIR_WdLnAzpeKkaZufzX5Thcnm0O-0XY
C3_376470000A_000183,ChIJX0rW3ORFaTQRszY3gH2muzk,濠誠活海產京川菜麵食餐廳,4.3,2228,"['restaurant', 'point_of_interest', 'food', 'establishment']",彰化縣鹿港鎮光復路27號,120.4276549,24.0594649,OPERATIONAL,{'open_now': True},AeeoHcKfsCrRfqJGYsldBbwcjcb1y3DxTc6Hhstm_uC3qy8p8BRLshtcoXMPSuD7HsWdxjCkaalYiRJEJFPKXR2cd0lYciy8CGZoiKcL_ePsyj5At_P_LKVIaaG7QgglpvOr5HXCBNa9X57Nqn5FeHb-LBxdlDw6Ppn0lLKxunD2s4SIKfx1g1hiIENu2eI2aMbgC35CLQjYaT8oWlsNxqLZwVAzivRG2x7mgrfuU3tJGdVklQA-mgFEOYpZyO1MttK5MTBmiMzbGcygb9NyA37YeoHGG46fnIt0l86UEmT3SjtCdimUM6c
C3_376470000A_000206,ChIJe5BoB4w4aTQRxzGmuIq7qDc,石井屋日本料理 彰化店,4.5,1400,"['restaurant', 'point_of_interest', 'store', 'food', 'establishment']",彰化縣彰化市中興路112號,120.5456581,24.0699513,OPERATIONAL,{'open_now': True},AeeoHcLhw-b0IptXnECEc7E60ZLOIRzzRhWSLa3bNKWuW5RiZt6DmzAC4bgQ3zsruEfpkCnGfijhD9-WTHOOQbMyIzypuULvQTzfScuH6sOFpKqIvYtxsBtPao79WEGmgPeNpbX3s_OFDV5YfowgFZVH1EqdrUQYLCzC6Q1CI0g8ky7r_yDP-E3ljd1m0XW8aNlzWh4sWXtH2RmmXxCmgr7ncdIEWlvZeTcHDmmhCYBv_b3qpnjw0PjW73Z-vMeX616TK1VvuithejJ9PGAJ0Qtf-Ky20yIilRhi3NE9-HxLjcXLYqCX-OM
C3_376470000A_000214,ChIJt--jf5o4aTQR2_brMnYD--s,彰化老担阿璋肉圓,4.2,15153,"['store', 'restaurant', 'food', 'point_of_interest', 'establishment']",彰化縣彰化市長安街144號,120.5392515,24.0795746,OPERATIONAL,{'open_now': True},AeeoHcLE0bj6GbiXbehyitPaSfQpEAQ2POndBpx16TOT4XJWFbbJwhwI5vD7RceMIHmTrDsC48vOzWF797mrbi7ow_HcUvtWP_e8wVbVE6W764S8HnHBbPYDUu6HTdWdouyjDvH3szyxN3es4FS0PRUKzznscuaOZN0Pa26q3wM-7wIWlKWoTPNjtlWlNiV0UyH2FUJ4t9qkiYcDtW36lagvjxKyMfFLvyWsrUtib20XTdxVprC0fDzuvTos5HVyhdVdBg7eVZaYLYNDD79nGAhYYWoIN8JnsnguXp9yhIHqheKAUa4mg1k
C3_376470000A_000220,ChIJjQaVtpE4aTQR01Huw9ySVYI,西門肉圓仔湯 （西門萬方）,3.6,242,"['store', 'restaurant', 'food', 'point_of_interest', 'establishment']",彰化縣彰化市永興街56號,120.5383374,24.0789709,OPERATIONAL,{'open_now': False},AeeoHcJfF1s0HgkNFZUKc6x_ZBxyy77KhIhAsRraS7SLRmX_bfm28L1RJqIzL2nIQwXbD4e_L6sKmrqNWnaQEZjvMZJvEvAH0T09c0A_7kPUVyHKakZTMVeyYIUQYGcpgqLptwp9V_uzvKneNZQp5kf1oJXEWC4EFkmaaAOqx8k0Dtau3qvHhYe7MSXT7l2Vh24KpsJpc8aJA-JNGCjxSb72qGFq-XRxnzsQEDYBFTZiN4Lo5pV7EMLwFDpXO83WJipax7fxPU4A1OSwQmuERiVSH2viUV_0oDOUY9DobIoR1iLv8aerosE
C3_376470000A_000225,ChIJTWk_v5o4aTQR7etdLHeyqek,萬芳蛤仔麵 雞卷,4.1,419,"['restaurant', 'food', 'point_of_interest', 'establishment']",彰化縣彰化市永興街13號,120.5380902,24.0780757,OPERATIONAL,{'open_now': True},AeeoHcKyZCriFNOSTc1FIno6YK5HZsP71xVT-9PM2Sc-uQppccCoFndOJrOkVCnbiN_-OM1PFNOPzhLTpzUM0yJfBH9YhS7kR9dMTytOm6aOUVEmN4T6PWHQOwQafK6WgdSgYTzYyHoRGiYaRXTiIK9E9gQ8psdxCCrk-rQ5fMI-EVkadP3LhbQ1YkMKvRgdjn8SiRz1QD_BLxRNHAns5vakfC4qwYMV6trzVS-9JseGzJiwyQ6p-UkqZciTVYbEpQ2Uhg_qnistKwHxYUVIebaT2yS_b8c6vvnmECbwyMEZxZ-eYgj3n71L8xoH3UJnWbmnQTFuSJJAzcJji9ZJz7lN632rBNHUJU7G4KOV1-nSiC2R05OgK7RffFPywMkgFztFSxhd9QRlEpIehbIkyY9af0BFQgK88Uw-0LQIA8z1ZsChB-eE4y4BRXrbgpYywG4blTq-0Vjod3knYSY4UNS75noVjFmcfyw3aCI-sHAS7QTyCrkj7cU6IuqTC8DemgxX1s1HW_tbN5-gnPRuIFACciQLFEmQmppRbVRcieWoEERgTK0UhjUVoz6DxT5BBjTFeHVC-A
C3_376470000A_000236,ChIJW9I93pA4aTQR3qef2kWPv8Q,阿泉爌肉飯,4.2,5957,"['restaurant', 'point_of_interest', 'food', 'store', 'establishment']",彰化縣彰化市成功路216號,120.5416663,24.0802642,OPERATIONAL,{'open_now': False},AeeoHcJ_DiFeY03P0U-5zLRGK4yNlu0zjkcjj8RSVuWUO_pXtMQmf2w6cJWlm2VeaYaTFiDesBciELiFXNIuQY_xALwUCPwtJVqjdsVqo55WaWP83u_jzQmcPzv5Sn93IZRDt7p_hpPoO5pLlSGtABu99MrOZbm0l0EnqrenqZ16SSluhcWov91N_cY776XUzxht2YwEy2S4JLW9y13754pn2WpU8fwXCHJr3rQ4FfqdTm0NOM59Q4FDb0Fln5Ue_iD4pXAVEQNdbxm2UelyvpidLfhZTh0BVAdjBg8loQ4tnnncVI1ufLQ
C3_376470000A_000260,ChIJ1ac-q1g2aTQRaSJZBKXvbZw,火拉仔麵米苔目,4.3,529,"['restaurant', 'food', 'point_of_interest', 'establishment']",彰化縣員林市博愛路17號,120.573781,23.9568822,OPERATIONAL,{'open_now': False},AeeoHcLrnLT65d-WxO0-nVQUEAohjRzatodCwABaaI_WmC4kRE2iCeFokA8IYe2W2Njawv2uEDrATnK2BAcizNhHbRgqsFllUuoLKJkdhGwFqJhQvx_L1SjOmT2R1MdfknXTwNeD89zXLWG6D_7DHZuwKfB8OxzqORIjy0Y75gGkrQaHdVdiAODgFnQjyMqNs-UzOtkCIbpvobvtsswA05LVCMmx1OrhbpJmwfcDFLLj15OdxLpbrpYqw1E4-2lvPsPn1RQwPfTY94VJHiN1Jefy7MPV2yeVd5162pP3gUBg4pXpylLw3EAzQKkgrKnpCj72_z0L4yD1mmtDMuBER784Ic31OB0SuhinjNixhsrr8W4L_1qUvtY3ue-mSocp0CsBzAQRuaPUfWb4XlyvgCbL_8D7IA0IpAFQjdAr7jnyH90m1afEQ9xtTM9dBg2LIKol2IMCunskU6U1hlCnlV6yrutErTFhtu0yiUatpLWnDA_D7zTaLGb3SZyBJhEV0jT1JvFesbXTxwWVJMbwb-4AlZ86O4kFKMrxuOEy7M6fP113i8mkJNFbys2-tFVI-1SSot6mVTWT
C3_376470000A_000263,ChIJn9UAYl82aTQRmyWZ2eb7UQU,彰化員林米糕榕,4.2,936,"['restaurant', 'point_of_interest', 'food', 'establishment']",彰化縣員林市南昌東路28號,120.5751129,23.9559254,OPERATIONAL,{'open_now': True},AeeoHcIlaSHUCjHggLR8myhkZGm4GIHvca6TwXDhsXe2tmkiNFF5NhzJwjiaszn6RVs01NjvkErRf93KK_Hv2b5Y4l_WYKb-bUO-mKZALyMZGPkPFbFsivZA6zxLByP89vVMl0pDuagjjyROOW8SO7YPkJn8hNYJ_xsAL2aSWWgcl8wFV2FBMgWLCs_9Wvhyhh1Ph3JP0whH7xtZLuiIcSs-AviNl90AmrZgMXNCjfIixdDcSrylUbBKTnPH32GCjI1d9BjqYGcl7ympI4OYrD6F3W737JrQjmkmvyPCYv4FU8p4221DziE
C3_376470000A_000265,ChIJO9iVZGA2aTQRPZLzW93pHOM,百年九重粿-惠明街口,4.3,284,"['restaurant', 'point_of_interest', 'food', 'establishment']",彰化縣員林市中山南路212號,120.5715763,23.9511245,OPERATIONAL,{'open_now': False},AeeoHcK3RRMm7CKYvG5dYTk-Np9GPAZZm54JJDlX9bt9gGOP0Vi7itUxGis7mhUxszO7Pqi4089ZlGdQ1ILU7xp1t9WzAhisCmmjmU65eYEp2Tmr_ActWFtCFuc7w3YcDEQVZRDnqAwVe5_a6UrzxshyhS1g9p4F83oW8zrlsk9nitIHmupnIz8rjq75cna3q69ScygHaiYFpIHYFDNK7EM2rIsOUtUaici_ElxMcKtMkIT5YP62Yugt6yFewrZgAmnOYKGqQo01ZkCiCmqrXJR6Vf0I8XHyNxLW7qWI7SscpjF73YB6wlSTJWnBf3-q4XJz2T-3p0pxNrPw10DPnsKbMw0MpEQBpcYkOFmKAsKJJXewb0fgJOHW6oWpMNHqsxB2nuv3LwyeDpq-WTwdGZzsW2gcNEtSzt-4MrcCL0KwdoM6gDbYdY6CkuIy_v1UARIN6UMyT0HyDhsw6lDkqYs__M7IIZcudDlKeN4CCAhQHFOWsoMqyP4zXzexOhq0TxnlvlYT77vDtYYGY-fl2vsCviYpcUISWj42dH5U8jx8ixHswjJ55IAV2cvGccdNG5oZTNZyp63GonP1LQ
C3_376470000A_000280,ChIJV6faloNJaTQR2oWWcJsJ3vw,楊家羊肉爐,4.0,1513,"['restaurant', 'food', 'point_of_interest', 'establishment']",彰化縣溪湖鎮員鹿路二段382號,120.4863146,23.9564424,OPERATIONAL,{'open_now': True},AeeoHcL3WbpJo5YzAr0y7zWJep7S9WicGX7ollfJdUJRxelORydEIGhPR-3GOovYOn8K6fth_89jPc0zVh_Y4SlYKLHw1OfHdgrW8TlX_UMSRYSTEdZZw_-_-uAIuh-0bYObxuimVPnnRokw5-rC4-8t-4fjlZLx7OR8frN4jcdQCdGhH6LmxYlCmlgzF8r9v8U09Z8Vxf1b9_cUclVB2YGMo9aJNL0gLCT2VESn9H5I4u5hvJoXVJHnQk3-l_qpUoKAOw3FkbqeziKcXT3Sf5wPhBkYGUf0TywRigqFomPWmeYqwsA_JwaO43cO1XJql4XrXp69s4OWc2sM8-a8HAK3beBvIEUsBXpukRUBJOlGCS1jCMkW782SCRdAvA5pMM0eSMwARlqgwwOtI-eHYgaqtpXdmT4i2WvwHhgKbZzpRc8S1E-V56eHeNdkC0_27nkyf5H3goFW6zFJCvAF8bf-JzT2kVWJNNLl6OCwRStkhDXeRrzs62_rpLQoAi780kZWgNSYEwZGDdZl4OU9fWB7RW5FYsdOoXEgRXYOETKLLdtCAZx8WdsO6dxwh6S28Zu7hpDCxKzi
C3_376470000A_000284,ChIJU4_8EN5HaTQRkiClbRWeOR4,秀中大陸牛肉麵,4.3,170,"['restaurant', 'food', 'point_of_interest', 'establishment']",彰化縣秀水鄉中山路262號,120.5039922,24.0354727,OPERATIONAL,{'open_now': True},AeeoHcI7N-E7fWpO80HwYGNoT1PxHrT4_NmbM2IXCspEwMM18RiOXTQa_m65y-y6mgPyJIemsj1PLJoNCBpYmb0fEGNwK0o-A5-1uzlZ33xyYMNatrDzhBsrhNpTfzIHvn8U9-au200mswSyh_Xi2hokoiqjOE0XXF3KLZk1AyQXQpDqjDJOsmyut2sXRkAGIdDFhlKA9hAqyCS_WqOSasz9YP0D88-lYzWttJ6vN3UGJQghOGQEZQBoNPs6Q_PKqxEZ3e9sf6kjT0IQWvbtaRWhxXjoVRPDP7GIFKrGg0N62Y0kAqOP2sAPHrJSTdy4mPXzOt6NDFv5j7D36TxEVhekgdbTXJcHBdVefM4sft4Nol17MLx2WoLkaTuKr3tlf_-ToSFY9dwW4PSr8pQD62Krq3LZGoao93Lyj9p6m95MLqODM0SJtOH5orfEjj2T5ByMOANw0oKJTpLkzaSIIbLyGvix-Yu-K8D00O-KpzulHttsdBh0Flp3_PTRZQtFESSIKmREyTG8ZYD5vqyytCyMkzN7-ySSRj0ea6wIt7Rq0f4ifQrD20mhxvXyF_IAPVrpbd-DVyRH
C3_376470000A_000290,ChIJw1NOMTBHaTQR-bb1h3f3y-I,崧園日式食房,4.2,278,"['restaurant', 'food', 'point_of_interest', 'establishment']",彰化縣和美鎮平安路141號,120.4933362,24.1092237,OPERATIONAL,{'open_now': True},AeeoHcLfDwm1qNrHpIn-O374kgqz07C3_hGCF-ZwfNp3pKlbsSXNxeCUAn9EkeuhtMa_-IBKVQCDQYTcDDJ5OPZQUsq0kmkV_p63Av9icGb4ZTpNR8BWOWRPzE4NbkMZtzlcaWRVVn8qkeeUu1wS4fCahJLiJZ3Ptl34BJ3IPp61_EdADBdHhuqiHgi68F7Nfo8Ab5hPOOLy7HzHtQUDuzFSg4alZzsdH4EQ8VkGsQO6w_Veef7LQLQ225o0EdDZj_SrcuhR3HHDu-oszwWiMuOedYNQl_ft7Ge1RgEyxzhvIWGWxt6oBZ0
C3_376470000A_000308,ChIJY_M8GThNaTQR-BLKygmZezs,阿源炸粿,4.1,1004,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",彰化縣二林鎮儒林路二段458號,120.3678109,23.9003596,CLOSED_TEMPORARILY,,AeeoHcLQ-J8lfoFVE_Jrex51tQbrMrCy2ORl1sevd21ZBFgnoPVSTx3BVi7OkSH16qoNO_7k0KzHi24-mKmWU2belJCbSZ6eS2bq1VOI4B4kIsiJQkY2tL58lN53j3yJGiOeN8BvDVPAKwHi8aFvc1t9-Gacu2BYWeIqbPJV15zqDYho869oar0E_XuSg4OW2_k4fmAC6EHdcYVpEq5FbgElX_55LRlSEG_0RmcXFLg78oLeYvxlThhG9e85d84nXuTXIqrimF4dyW0X2Y1CUmCmOk78qrx3AV04r85E9VcO7x5TyN1lDBI
C3_376470000A_000309,ChIJjeUKE6FKaTQRqcy2Pqn9bk8,洪瑞珍三明治總店-北斗本舖,3.9,904,"['bakery', 'restaurant', 'point_of_interest', 'store', 'food', 'establishment']",彰化縣北斗鎮中華路198號,120.523715,23.8731522,OPERATIONAL,{'open_now': True},AeeoHcI68PgzHwS8gVUj_CQIXsWHXGJCTseCH7y7dKoxO1X8LFxvx_-Ezk7tEczpmR_XOWvDiLTub7d0kyGkwbO3fuS_R9SYSuV0QQscYH7nkg7RqPbgXvsPXCcUV_1oz8aJ6FIEPbdMuV17MxEr5Q20rAWY0gyr6R-DZZ0cLJybAVXxNb0btrhE9gptmrPB_GkRIQxt5zof5z1EHIM4b7b-K2eCpBdcpxQl2m3GNzWV7wvMZ8ov7aqXLz03R-NnzgyZ7tq_fCEfMcBkYN_87DAUs-nerrV__qxQtfV3OCzhxNzlgzfNbzVeg-DD6rW6G079phgoYT02bSPyfqcn6ikYI-krS75FltLFUbUcvJK1ZWABagkG7yS3XTwwRy0SnZmk9wBSCf0z9wyKTnd21luLvAuxK7t5ktHo9PBPlbooceUDOE7nZdu5hWdsfuz3m9grLFbuURPeAvy7dNG9XmhwdnkIkVYAO6CfV4MJpQJdGHMY8cuRTMOe63F_-1loDQRo898SBsJGcEVEDljys0gYG2LzeDx76eSB3FHBRFBOM-LjEe2KZzjvUVw2ExXAoIi4BRvfsREedvNB-eVBJVX3kNqvinvKKg
C3_376470000A_000311,ChIJHW7M86BKaTQRm4jbeNpK3LY,北斗肉圓瑞,3.9,2518,"['store', 'restaurant', 'food', 'point_of_interest', 'establishment']",彰化縣北斗鎮中華路89號,120.5261592,23.8729728,OPERATIONAL,{'open_now': True},AeeoHcJdkRKhpCBIE4_XskP07TgXpTMfjkBgFvqw8RnpXAagLiQfo4PMzDMhryCtuhw9OGg0yNKc8v2N7Jzzd1yRI5JIYlQhFjK2p-uuh9gdAfQd4rRUTAVfTgXWr0DE4ciL1TjhCJUksF6GXLB8MtYxy50pM3cgIOQSPOVDiTQJxAP6zfXlIoW52lK43XH5Yxl7fDcHahqHesD1rhOG-M-fV1cmMhyEdgcIZZJvoPwb3FRTHzW0U52Rm7XJZEwb8fAvQmXKPz3VKApaCQaa2Umzw9zRq5EJQYNMuNsB7XAAeMEWnL48h-tgZHsCz1W9mchrwLuRKOBK2UuzQkqsgDy1UUj8qZw3fIX2NQkI-SbixtnBcpaaTxb2z_ggJ8758v_1NWsZ2uz-UCl9lgvTr3qWG-hNDUNZF_MI-we7gcGqQQ7jsR0YX9XJYvJv_HJAa2AZRbtF531rNEQGFqgeEYclm5hzfVIcNA4NUN4GY-0O8Wa4vmYbDMUzkIZtzmXvP3ya8OhqMURVlX67fnKSyIFToxDBDSwdxh3r51i6sEGN9CsGFF18tRTy46aDFGJERrLjOct5ZUmNUQeIxg
C3_376470000A_000327,ChIJC87VMuNFaTQR0LlYgO1fKXU,春有晴咖啡慢食,4.0,243,"['restaurant', 'point_of_interest', 'food', 'establishment']",彰化縣鹿港鎮埔頭街68號,120.4319822,24.0573994,OPERATIONAL,{'open_now': False},AeeoHcISfDu-jHSlr4Xwxe2Ujbz5dE5yOGSSoovyGuK-q8EXkcmkR2Q0zJsNCFjpw8UvZYJrsOslhvLJ22uMUjYBVM-4Hs1ER2Pt5b3u-mzBy5AOxUsA931K51v7120Da1OzYk1_nfo5Ylrz3359amNKbyxixbDAXItsxmcVt09xbnI_AD4kdBcTe6k-h_4Y0IH2Fepe034KGqnMjcr1X4DLtaiubj4NDYnsryeRzcbE741wFRRyLwJycGJfCEEJV_m40JXpwLnvsjeQ5Ts0UmDZ_JBMzkJ-EHWUGH7EAP1MyT8zXELR_6SLxlF34uRtGoXfZTXKh_O9O1VMbqQhVtU0bNeXb27PceHzanCoHwxLauJyM7owa-YSKJZAf5IBz3JuekI1W0_vCHfL9ZUjFIZQ1sviLkKKSaPM97Sdf7pxqbl21jgWx3VtawuYv_7sbCeXqyeOqZnUOwpxcxgHc4wk68EW2WKFjYmh70TVXD_npe2MrEE656TmuVLYjfQoJ6Ok0Us7Feka3yo4PIqXva3WY2FMyx2ITbXgu3iJM2hN1YMaZOIKNnufdFyYGGnU9CNkpdaBI_zW
C3_376470000A_000328,ChIJuR24PeNFaTQRBM65dqUb8yk,店小二肉包,4.0,344,"['restaurant', 'point_of_interest', 'food', 'establishment']",彰化縣鹿港鎮中山路386號,120.4318127,24.058595,OPERATIONAL,{'open_now': True},AeeoHcLFpolMNuYZ8w-YllxqOWG5A5Zsht7UGs4JYCKqYRioSjPRFm_CLwLyuNdYwopZNJjRK1uc6wUYr8GDJhqOlQ68Xurhvb--pFni1Uo2fplYErvQR1wIOKxeFu900nx7OoIYH6MN9H98Kk0qN-MlGGaxgzjbTuixcgAc38kAwSCiF_NclV24o_GtUlL9yFsbIC5Kfw3aFBdiXzj9TuP5nPcOanO8XiAFjnPmmj86XI01BJO9YCy4Trm3NVoC1yV2iWPuuJKHjhkz9IrWeSoikYN7-GYJVH86kR0zZ378ss5mz74arzyUVs_W8NSo46KEcALdQQxgsgfVN_3B0eLMts_QduKw9rDZqpMm3RkE2nGv1DmHvRMwCukEqggGRzae_NE_Yf-HMZzykSefbHy7HmwH16LyZgcog4BYajELgThZAZHfq63s-4PrP2TEM4Zi23VJQDra9ZBDC7YHnsSwoRsDSsc-YviS6v-IxlNQbIpA8kEkLGeLkvgP_VgmQXYseETnB_rolkG-U4djfjHca2MHkvr3NC27qdrN-oBmbuTlPNJ37WcPTj2gmXIi0H77RrdgBuKC
C3_376470000A_000329,ChIJ-1IApP1FaTQRfi0_3mtwaRw,鹿港傳統粉粿冰（源記）,4.3,1123,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",彰化縣鹿港鎮民族路198號,120.4340671,24.0539793,OPERATIONAL,{'open_now': False},AeeoHcIeGAWL4F1myNoIK02qzPnXU6e3EXnadyrS-9SHJYFXJv-ayfCurpiNqfDaNwfPcaC5sFhm5jeHTKrhNefOAD4wgs2-nGD5VcIxC4u_L7LOzCkuoXVGmjMSwsZTAolVsI6dunssVAnND9LfJxJ8Egz7C5MqXwy_HIVWisrJcwzGE3Z52pjaZ9y4bknF9AR_g5RTOsM5c4cwlRL7CTUY3sKHax3PI4ST9TkK7A-ZtyNJJh9k7S3xRkDEke2bz73iIvGxOnvu7wBYmHCJV5ULA6agSogkBADQi2Wz7j9OVVoG6JfKf94
C3_376470000A_000361,ChIJ6wuxYlM4aTQR3AZHs_gu7k8,淘米樂蔬食園地,4.4,2472,"['restaurant', 'point_of_interest', 'food', 'establishment']",彰化縣彰化市寶山路802號,120.5686943,24.0570629,OPERATIONAL,{'open_now': True},AeeoHcJx4OsVKKKzhaKV59unDN5eM3dE_XKvqqNoUZEg99ORidjfzUx-SZQApvdNI6aZbjXZVlq8WHGXTh_F21GiidZNJ22uCaUHxgR68tGYgpsrrNyMaO6LDWS1lEdxUut2vOfrYczx6i4rHwarpqLTBFk08KNzUjiGeSrt_TFOvBedrE5jsxudhzZQL469ZKCG72kAsWaIYmiD_LJcL-dOsPBaEPzfyiJ4Y-uJWO-W0sqE3LaOC3xg1fu5K85bjAlLt4wxbZFOtRkLohsWrEYCemj7R8M72mHzVdHQEpx_FKEugGhUTuBdkase5GZxmMWloHQP11qkRxBrUQ7j6AzEc5jbgh0KCS7c5ZSdixMomiVy4HyDdnAJA0jdhrAkcb5y19xU1tVP4INwioblJy5fkiP1_0EewA-14Dj3vapKdAUNWPNrkM_cRR3cNlMJwF8mDaLu-vMityEnoGRwdPMHQc80S3fyGCJYWuZYZ8_j1bJNKnwMbKSt_yGd0w5xq0ou2jC9GA9iR_idu9e57y4WUsfoV6dDIgHyFqp1-4yqqw4GFUY_AQoBAM0B239jHn2bJHAoaHWBExZK8Q
C3_376470000A_000481,ChIJh2zFvms3aTQRFdrnRVvIGuI,台豐高爾夫俱樂部 TAIFONG GOLF CLUB,4.3,1142,"['restaurant', 'point_of_interest', 'store', 'food', 'establishment']",彰化縣大村鄉學府路77號,120.5930279,23.9956956,OPERATIONAL,{'open_now': False},AeeoHcJnnPOhn0HSqiwlsFM4HS-25l2e_i2gcwI866NKcgBGIz5QDQPAljPr3Tsi5gpMkHzOqZa2OJZn9FBRPklf31Zh7fPS4O4JAnOfVLomGIcfGRDJTeq6NUYPohC-bmbq23tDEIw7DA3vFyHqgolqtOSFKMpYqu4bafHkkGsURa4x9g_tgQDtMqkiLWwTaMbmtTsLz0CniTgBigBDPBShao4I5tmEoUDo6yBmKniKh3RtPTuTY8SmeT_qmz9AGCS4CY2iMweXMxlaIl4n2y8ehxTGyjeN7LIHFUGDrh0zpY1WvB__bqddUhO8a3mN-ar2wTyzZGv_Uj_i3hgAMvz09YaMeLsqYe6j-mmdkIe6jDdZ60xRHKjdGvkoYwo3GauvYG71wbf7p8acfwJYsRgAPPwoc-XzIaEdGRp7zRKWpk5jgIUOLjkjuQ-bnu_hccHMmv1SvqYLButi4xKCrWjRBw85sRKNMI8YT0_pnjUPozRlRV1AtyH4apaxw0HdoTyT8P2HfEDdbV7SbS7LeuNGxkDTLbIFFMJKhXfrJ2iwuRpmGMHD7BRtDFOM6S3rCdE2AJmSrw
C3_376470000A_000497,ChIJhWA75WDLbjQRrXQQBiphh5Q,水煎包及麵線,4.5,168,"['restaurant', 'food', 'point_of_interest', 'establishment']",彰化縣二水鄉光文路129之131號,120.616329,23.8115556,OPERATIONAL,{'open_now': False},AeeoHcKomr5YWRB7cBFk9jKV_QtPRhFuFn3vwk_5OzcO9cOKbO4LuH3LM8e5A3nb313BYQsKgK8FLrdSt2nwbLXhs4jF216yAaAT37WygznD1N4hsGheaGheR0YZXrlEWtN5uOt4EotK-j_eEu06khk0q57iTn5y2KhtHxPbHgABA6fl3iQWcgw34out3zgEW0aBtNyZ8-__C_3ALzrEBlP6HU5_LcaPDdTxXxZPeth0y4vMSd9s38aaNAySWF7HYCRoNC88KRtpDkcFKNDtZ1BuPn-E0dtAFSQfc9raJwFPB8IyOT5gbc8
C3_376470000A_000498,ChIJv8RDjyA3aTQRMbwBnmSwv1U,員林上皇苑港式飲茶餐廳/桌菜/年菜/包廂/包場說明會/傳統粵菜/彰化港式/港點/生日禮/遊覽車/例會聚餐/,4.2,461,"['restaurant', 'food', 'point_of_interest', 'establishment']",彰化縣員林市莒光路697號,120.5664288,23.9663709,OPERATIONAL,{'open_now': True},AeeoHcK3MHrgjaj_8G7jY6nFjnfcld3W6fWGp3TRuJF8-yt_f3Kz6sE0n5zX1awiOLIm-oqJn57lOlxdUl3Rh0VXLZBsE0T8cJwy57ND43HoTZMQWF0VTp5UXBg9wVWks5kBYI9UBRFpJnAT4UXhLbDZ2j1ZUZVmsFrhwsVaQA3baOy3H3T9GlHrPZu3eTu49NyKdQHHTPPASaAzoCuuTNNcRuT-2ZN-pIbE8hPSrsIblFc1ka9lobUtWsAvV3MB4pApw8UIdA5GqdpTmqX9DbEQAvBLtVMED-FCDzVBY_XYONzuFAw1LeqedvlRvvAg6PNci03dedRrDLcsvqKfJv8RIkaaXNk6T9IYXoGKuJZizar_DiVs4kQE3-ddsOTZLjkByuogyN4kNlT65G5GWOrAkiK3b8ErXOxFZJfnslu8rCpO-ZLFhyrzK5xBzAyz3Zm9lM3-F76avI7FwLW_HQaQIRTdTQ_0i86jzV_qgexd_m1mIcNDXxMXpFXVNvbylSccUQq2R3G-H51obrnMWOrwAPgdQPDP0VIQ1U6-wN9cheKiJvPIvDKxepGmmWqzL8rgbrPknx3E1UVOcA
